instance;solved;time;GCN;LCN;stress
ba_79_n184_m1.gml;1;0.0143;25;4;0.2621
ba_8028_n150_m3.gml;1;0.2411;7378;100;0.3708
ba_8029_n126_m2.gml;1;0.1724;1410;31;0.3442
ba_8032_n62_m2.gml;1;0.0577;440;20;0.3213
ba_8043_n92_m2.gml;1;0.0765;799;27;0.3137
ba_3638_n122_m2.gml;1;0.1467;1363;32;0.3352
ba_3640_n97_m3.gml;1;0.2478;2832;56;0.3565
ba_3648_n79_m2.gml;1;0.0753;463;20;0.3162
ba_3651_n106_m3.gml;1;0.1746;3263;74;0.3651
ba_366_n91_m2.gml;1;0.055;581;19;0.3404
ba_3680_n150_m1.gml;1;0.0353;10;2;0.2296
ba_368_n69_m2.gml;1;0.0435;500;27;0.3271
ba_369_n121_m3.gml;1;0.1529;4305;75;0.3574
ba_3723_n126_m3.gml;1;0.1625;4037;74;0.3696
ba_3727_n112_m3.gml;1;0.1785;4559;83;0.3652
ba_3752_n88_m2.gml;1;0.1037;806;22;0.3377
ba_3758_n57_m3.gml;1;0.0985;849;31;0.3389
ba_3779_n51_m3.gml;1;0.0411;701;30;0.3554
ba_379_n72_m3.gml;1;0.0642;2030;49;0.3585
ba_3804_n103_m3.gml;1;0.1627;3014;61;0.3735
ba_3863_n138_m1.gml;1;0.0077;17;4;0.275
ba_3869_n67_m3.gml;1;0.0491;1402;45;0.3627
ba_3882_n77_m3.gml;1;0.0664;1599;44;0.3508
ba_3893_n92_m2.gml;1;0.1002;584;22;0.3386
ba_3915_n112_m2.gml;1;0.1498;1001;29;0.3373
ba_3919_n146_m3.gml;1;0.2509;5606;91;0.371
ba_3925_n103_m2.gml;1;0.1244;743;26;0.3147
ba_3926_n70_m2.gml;1;0.0394;448;19;0.3309
ba_394_n102_m1.gml;1;0.0138;5;2;0.2245
ba_3990_n95_m3.gml;1;0.0881;2456;63;0.3515
ba_3998_n129_m2.gml;1;0.247;1269;31;0.3386
ba_3999_n65_m3.gml;1;0.0444;1016;39;0.3453
ba_4010_n100_m3.gml;1;0.1463;3382;66;0.3643
ba_4022_n87_m3.gml;1;0.0963;2168;53;0.3677
ba_4147_n116_m2.gml;1;0.2923;1141;25;0.3498
ba_414_n63_m2.gml;1;0.0358;256;14;0.3036
ba_4168_n101_m3.gml;1;0.1037;3084;66;0.3531
ba_4173_n112_m2.gml;1;0.3734;1127;30;0.3422
ba_4175_n60_m3.gml;1;0.0575;751;32;0.3366
ba_4179_n78_m2.gml;1;0.0623;489;17;0.3412
ba_418_n87_m2.gml;1;0.103;638;23;0.3368
ba_4206_n119_m3.gml;1;0.1544;5253;81;0.3654
ba_4215_n126_m3.gml;1;0.4021;5036;86;0.3664
ba_4228_n93_m2.gml;1;0.0853;675;23;0.3292
ba_4258_n79_m2.gml;1;0.1062;539;22;0.3268
ba_426_n137_m3.gml;1;0.1843;5547;78;0.3747
ba_4271_n102_m2.gml;1;0.0879;822;28;0.3286
ba_4285_n92_m2.gml;1;0.0518;777;26;0.3377
ba_4300_n110_m2.gml;1;0.1274;1239;31;0.3388
ba_4311_n131_m2.gml;1;0.43;1422;31;0.3364
ba_4343_n72_m2.gml;1;0.0399;320;20;0.3114
ba_4362_n54_m3.gml;1;0.0236;910;32;0.3399
ba_4387_n149_m1.gml;1;0.0293;51;6;0.2581
ba_4394_n87_m2.gml;1;0.0745;686;22;0.3301
ba_4415_n120_m2.gml;1;0.0872;875;23;0.3298
